ID,conf90,conf95,conf99,numberCys,numberCysCys,pattern1,pattern2,pattern3,pattern4,pattern5
g531.t1,0,0,0,1,0,1,1,1,1,1
g532.t1,1,1,1,0,0,0,1,1,0,1
g533.t1,1,1,0,1,0,1,1,1,1,1
g534.t1,1,0,0,1,1,0,1,1,1,1
g535.t1,1,1,1,1,0,0,1,1,0,1
g536.t1,1,1,1,1,0,0,1,1,1,1
g537.t1,1,1,1,0,0,0,1,1,1,1
g538.t1,1,1,1,1,0,0,1,1,1,1
g539.t1,1,1,1,1,0,1,1,1,1,1
g540.t1,1,1,1,1,0,0,1,1,0,1
g541.t1,1,1,1,1,0,0,0,1,0,1
g542.t1,1,1,0,1,0,1,1,1,1,1
g543.t1,1,1,1,1,0,0,1,1,1,0
g544.t1,1,0,0,0,0,1,1,1,0,1
g545.t1,1,1,1,1,0,0,1,1,1,1
g546.t1,1,1,1,1,1,0,1,1,0,1
g547.t1,1,1,1,0,0,0,1,1,1,1
g548.t1,1,0,0,1,0,1,1,1,1,1
g549.t1,1,1,1,1,1,0,1,1,0,1
g550.t1,1,1,1,1,0,0,1,1,1,1
g551.t1,1,1,1,1,0,0,1,1,0,1
g552.t1,1,1,1,0,0,1,1,1,0,1
g553.t1,1,1,1,1,0,0,1,1,0,1
g554.t1,1,1,1,1,0,0,1,1,1,1
g555.t1,1,1,1,1,0,0,1,1,0,1
g556.t1,1,1,1,1,0,0,1,1,1,1
g557.t1,1,1,1,1,0,0,1,1,0,1
g558.t1,1,1,1,1,0,0,1,1,0,1
g559.t1,1,1,1,0,0,0,1,1,0,1
g560.t1,1,0,0,1,0,1,1,1,0,1
g561.t1,0,0,0,0,0,1,1,1,1,1
g562.t1,1,1,1,1,0,0,1,1,0,1
g563.t1,1,1,1,1,1,0,0,1,0,1
g564.t1,1,1,0,1,0,1,1,1,1,1
g565.t1,1,1,1,0,0,0,1,1,0,1
g566.t1,1,1,1,1,0,1,1,1,0,1
g567.t1,1,1,1,1,0,0,1,1,1,1
g568.t1,1,1,1,1,0,0,1,1,0,1
g569.t1,1,1,1,1,0,0,1,1,0,1
g570.t1,1,1,1,0,0,0,1,1,0,1
g571.t1,0,0,0,0,0,0,1,1,1,1
g572.t1,1,1,1,1,0,0,1,1,0,1
g573.t1,0,0,0,1,0,1,1,1,0,1
g574.t1,1,1,1,1,0,0,1,1,1,1
g575.t1,1,1,1,1,0,0,1,1,0,1
g576.t1,1,1,0,1,0,1,1,1,1,1
g577.t1,1,1,1,1,1,0,1,1,0,1
g578.t1,1,1,1,0,0,1,1,1,0,1
g579.t1,1,1,0,1,0,0,1,1,1,1
g580.t1,1,1,1,0,0,0,1,1,0,1
g581.t1,0,0,0,1,1,1,1,1,0,1
g582.t1,1,1,1,0,0,0,1,1,1,1
g583.t1,0,0,0,1,0,0,1,1,0,1
g584.t1,1,1,1,0,0,0,1,1,0,1
g585.t1,0,0,0,1,0,0,1,1,1,1
g586.t1,1,1,1,1,0,0,1,1,0,1
g587.t1,1,1,1,0,0,0,1,1,1,1
g588.t1,1,1,1,0,0,0,1,1,1,1
g589.t1,1,1,1,1,0,1,1,1,1,1
g590.t1,1,1,1,1,1,0,1,1,0,1
g591.t1,1,1,1,1,0,0,1,1,0,1
g592.t1,1,1,0,1,0,1,1,1,1,1
g593.t1,0,0,0,1,0,0,1,1,0,1
g594.t1,1,1,1,1,0,0,1,1,1,1
g595.t1,1,1,1,1,0,0,1,1,0,1
g596.t1,1,1,1,1,0,0,1,1,0,1
g597.t1,0,0,0,1,0,1,1,1,0,1
g598.t1,1,1,0,1,0,1,1,1,1,1
g599.t1,1,1,1,1,0,0,1,1,1,1
g600.t1,1,1,1,1,0,1,1,1,1,1
g601.t1,1,1,1,1,0,0,1,1,0,1
g602.t1,1,1,1,1,0,1,1,1,0,1
g603.t1,1,1,1,0,0,1,1,1,1,1
g604.t1,1,1,1,0,0,0,1,1,0,1
g605.t1,1,1,1,1,0,0,1,1,0,1
g606.t1,1,1,1,1,0,1,1,1,0,1
g607.t1,1,1,1,1,0,0,1,1,0,1
g608.t1,1,0,0,1,1,0,1,1,0,1
g609.t1,0,0,0,0,1,1,1,1,1,1
g610.t1,0,0,0,0,0,1,1,1,1,1
g611.t1,0,0,0,0,0,0,1,1,0,1
g612.t1,1,1,1,0,0,0,1,1,1,1
g613.t1,1,0,0,1,0,0,1,1,1,1
g614.t1,1,1,1,1,0,0,1,1,1,1
g615.t1,1,1,1,0,0,0,1,1,1,1
g616.t1,1,1,1,0,1,0,1,1,0,1
g617.t1,0,0,0,0,0,1,1,1,1,1
g618.t1,1,1,1,1,0,0,0,1,0,1
g619.t1,1,1,1,0,0,0,1,1,0,1
g620.t1,1,1,1,1,0,0,1,1,1,1
g621.t1,1,1,1,1,1,0,1,1,0,1
g622.t1,1,1,1,1,0,0,1,1,0,1
g623.t1,1,1,0,1,0,1,1,1,1,1
g624.t1,1,1,1,0,0,0,1,1,1,1
g625.t1,1,1,1,1,1,0,1,1,0,1
g626.t1,0,0,0,1,0,1,1,1,1,1
g627.t1,1,1,1,1,0,0,1,1,0,1
g628.t1,1,1,1,1,0,1,1,1,1,1
g629.t1,1,1,1,1,0,0,1,1,0,1
g630.t1,0,0,0,1,0,0,1,1,1,1
g631.t1,1,1,1,1,0,0,1,0,1,1
g632.t1,1,1,1,1,0,0,1,1,1,1
g633.t1,1,1,1,0,0,0,1,1,1,1
g634.t1,1,1,1,0,0,0,1,1,0,1
g635.t1,1,1,1,0,0,0,1,1,0,1
g636.t1,1,1,1,0,0,0,1,1,0,1
g637.t1,1,1,1,0,0,0,1,1,0,1
g638.t1,1,1,0,0,1,1,1,1,0,1
g639.t1,1,1,1,1,0,0,1,1,0,1
g640.t1,1,1,0,1,0,0,1,1,1,1
g641.t1,1,1,1,0,0,0,1,1,0,1
g642.t1,1,1,1,0,0,0,1,1,1,1
g643.t1,1,1,1,1,0,0,1,1,1,1
g644.t1,1,1,1,0,0,0,1,1,0,1
g645.t1,1,1,1,1,0,0,1,1,1,1
g646.t1,1,1,1,1,0,0,1,1,0,1
g647.t1,0,0,0,1,0,0,1,1,1,1
g648.t1,1,1,1,1,1,0,1,0,0,1
g649.t1,1,1,1,1,0,1,1,1,0,1
g650.t1,1,1,1,1,0,1,1,1,0,1
g651.t1,0,0,0,1,0,0,1,1,1,1
g652.t1,1,1,1,1,0,0,1,1,0,1
g653.t1,0,0,0,1,0,1,1,1,0,1
g654.t1,1,1,1,1,0,0,1,1,0,1
g655.t1,1,1,1,1,0,0,1,1,0,1
g656.t1,1,1,1,1,0,0,1,1,0,1
g657.t1,1,1,1,1,0,0,1,1,1,1
g658.t1,0,0,0,1,0,0,1,1,1,1
g659.t1,0,0,0,1,0,0,1,1,1,1
g660.t1,1,1,1,1,1,0,1,0,0,1
g661.t1,1,1,1,1,0,0,1,1,1,1
g662.t1,0,0,0,1,0,0,1,1,0,1
g663.t1,1,1,1,0,1,0,1,1,0,1
g664.t1,1,1,1,1,0,0,1,1,0,1
g665.t1,0,0,0,1,0,0,1,1,1,1
g666.t1,1,1,1,0,1,0,1,1,1,1
g667.t1,1,1,1,0,0,0,1,1,1,1
g668.t1,1,1,1,1,1,0,1,1,0,1
g669.t1,1,1,1,1,0,0,1,1,1,1
g670.t1,1,1,1,1,1,0,1,1,0,1
g671.t1,0,0,0,0,0,0,1,1,0,1
g672.t1,1,1,1,0,0,0,1,1,0,1
g673.t1,1,1,1,1,0,0,1,1,0,1
g674.t1,1,1,1,0,0,0,1,1,0,1
g675.t1,1,1,1,1,0,0,1,1,0,1
g676.t1,1,1,1,1,0,0,1,1,0,1
g677.t1,1,1,1,1,0,0,1,1,0,1
g678.t1,1,1,1,1,0,0,1,1,1,1
g679.t1,1,1,1,1,0,0,1,1,0,1
g680.t1,1,1,1,1,0,0,1,1,0,1
g681.t1,1,1,1,1,0,0,1,1,0,1
g682.t1,1,1,1,1,0,0,1,1,0,1
g683.t1,1,1,1,1,1,0,1,1,0,1
g684.t1,1,0,0,1,0,0,1,1,0,1
g685.t1,0,0,0,1,0,0,1,1,1,1
g686.t1,1,1,1,1,0,0,1,1,1,1
g687.t1,1,1,1,0,0,1,1,1,0,1
g688.t1,1,1,1,1,0,0,1,1,0,1
g689.t1,1,1,1,1,0,1,1,1,1,1
g690.t1,1,1,1,1,0,0,1,1,0,1
g691.t1,1,1,1,0,0,1,1,1,0,1
g692.t1,0,0,0,1,0,1,1,1,1,1
g693.t1,1,1,1,1,1,0,1,1,0,1
g694.t1,1,1,1,1,0,0,1,1,0,1
g695.t1,1,1,1,0,1,1,1,1,0,1
g696.t1,1,1,1,0,0,1,1,1,0,1
g697.t1,1,1,1,1,0,0,1,1,1,1
g698.t1,1,1,1,1,0,0,1,1,0,1
g699.t1,1,1,1,1,0,0,1,1,0,1
g700.t1,1,1,1,0,0,0,1,1,0,1
g701.t1,1,1,1,1,0,0,1,1,0,1
g702.t1,1,1,1,1,0,0,1,1,0,1
g703.t1,0,0,0,0,1,1,1,1,0,1
g704.t1,0,0,0,0,0,1,1,1,0,1
g705.t1,1,1,1,1,0,0,1,1,0,1
g706.t1,0,0,0,0,0,0,1,1,0,1
g707.t1,1,1,1,0,0,0,1,1,1,1
g708.t1,1,1,1,1,0,0,1,1,1,1
g709.t1,1,1,1,1,0,0,1,1,0,1
g710.t1,1,1,1,1,0,0,1,1,0,1
g711.t1,1,1,1,1,0,0,1,1,0,1
g712.t1,1,1,1,1,0,0,1,1,0,1
g713.t1,1,1,1,1,0,0,1,1,0,1
g714.t1,1,1,1,1,0,1,1,1,0,1
g715.t1,1,1,1,1,0,0,1,1,1,1
g716.t1,1,1,1,1,0,0,1,1,1,1
g717.t1,1,1,1,1,0,0,1,1,1,1
g718.t1,1,1,1,1,0,0,1,1,0,1
g719.t1,1,1,1,1,0,0,1,1,0,1
g720.t1,1,1,1,1,0,0,1,1,1,1
g721.t1,0,0,0,1,0,1,1,1,1,1
g722.t1,1,1,1,0,0,0,1,1,0,1
g723.t1,0,0,0,1,0,1,1,1,1,1
g724.t1,1,1,1,1,0,0,1,1,1,1
g725.t1,1,1,1,1,1,0,1,1,0,1
g726.t1,1,1,1,1,0,0,1,1,0,1
g727.t1,1,1,1,1,0,0,1,1,1,1
g728.t1,1,1,1,0,0,0,1,1,0,1
g729.t1,1,1,1,1,0,1,1,1,0,1
g730.t1,1,1,1,1,0,0,1,1,1,1
g731.t1,1,1,1,1,0,0,1,1,1,1
g732.t1,1,1,1,0,0,0,1,1,0,1
g733.t1,1,1,1,1,0,0,1,1,1,1
g734.t1,1,1,1,1,0,0,1,1,0,1
g735.t1,1,1,1,1,1,0,1,1,0,1
g736.t1,1,1,1,1,0,1,1,1,1,1
g737.t1,1,1,0,1,0,0,1,1,1,1
g738.t1,1,1,1,0,0,0,1,1,0,1
g739.t1,1,1,1,1,0,0,1,1,0,1
g740.t1,1,1,1,1,1,1,1,1,0,1
g741.t1,1,1,1,0,0,0,1,1,0,1
g742.t1,1,1,1,0,0,0,1,1,0,1
g743.t1,1,1,1,1,0,0,1,1,1,1
g744.t1,1,1,1,1,0,1,1,1,0,1
g745.t1,1,1,1,1,0,0,1,1,0,1
g746.t1,1,1,1,0,0,0,1,1,0,1
g747.t1,1,1,1,0,0,0,1,1,0,1
g748.t1,1,1,1,1,0,1,1,1,1,1
g749.t1,1,1,1,1,0,0,1,1,0,1
g750.t1,1,1,1,1,1,1,1,0,0,1
g751.t1,1,1,1,1,0,0,1,1,0,1
g752.t1,1,1,1,0,0,0,1,1,0,1
g753.t1,1,1,1,1,0,0,1,1,1,1
g754.t1,1,1,1,1,0,0,1,1,0,1
g755.t1,1,1,1,1,1,0,1,1,0,1
g756.t1,1,1,1,1,0,0,1,1,0,1
g757.t1,0,0,0,1,0,1,1,1,1,1
g758.t1,0,0,0,1,0,0,1,1,0,1
g759.t1,0,0,0,1,0,0,1,1,1,1
g760.t1,1,1,1,1,0,0,1,1,0,1
g761.t1,1,1,1,1,1,0,1,1,1,1
g762.t1,1,1,0,1,1,0,1,1,0,1
g763.t1,1,1,1,1,0,0,1,1,1,1
g764.t1,1,1,1,1,0,0,1,1,1,1
g765.t1,0,0,0,1,0,0,1,1,1,1
g766.t1,1,1,1,1,0,0,1,1,0,1
g767.t1,1,1,1,1,0,1,1,1,1,1
g768.t1,1,1,1,1,0,0,1,1,0,1
g769.t1,1,1,1,1,0,0,1,1,1,1
g770.t1,1,1,1,1,1,0,1,1,0,1
g771.t1,1,1,1,1,0,1,1,1,0,1
g772.t1,1,1,1,1,0,0,1,1,0,1
g773.t1,0,0,0,1,0,0,1,1,0,1
g774.t1,1,1,1,0,0,0,1,1,0,1
g775.t1,1,1,1,1,1,1,1,1,1,1
g776.t1,1,1,1,1,0,0,1,1,1,1
g777.t1,1,1,1,1,0,0,1,1,1,1
g778.t1,1,1,1,0,1,0,1,1,0,1
g779.t1,1,1,1,0,0,0,1,1,0,1
g780.t1,1,1,1,1,0,1,1,1,1,1
g781.t1,1,1,1,1,0,0,1,1,0,1
g782.t1,1,1,1,0,1,0,1,1,1,1
g783.t1,0,0,0,1,1,0,1,1,0,1
g784.t1,0,0,0,1,0,0,1,1,0,1
g785.t1,1,1,1,1,0,0,1,1,0,1
g786.t1,1,1,1,1,0,0,1,1,0,1
g787.t1,1,1,1,1,0,0,1,1,1,1
g788.t1,1,1,1,1,0,1,1,1,0,1
g789.t1,1,1,1,1,0,0,1,1,0,1
g790.t1,1,1,1,1,0,0,1,1,1,1
g791.t1,1,0,0,1,0,0,1,1,1,1
g792.t1,0,0,0,1,0,1,1,1,1,1
g793.t1,1,1,1,0,0,0,1,1,0,1
g794.t1,1,1,1,1,0,0,1,1,0,1
g795.t1,1,1,1,1,0,0,1,1,1,1
g796.t1,1,1,1,0,0,0,1,1,1,1
g797.t1,1,1,1,1,1,0,1,1,0,1
g798.t1,0,0,0,1,0,1,1,1,1,1
g799.t1,1,1,1,0,0,0,1,1,1,1
g800.t1,0,0,0,1,0,0,1,1,0,1
g801.t1,1,1,1,1,1,0,1,0,0,1
g802.t1,0,0,0,1,0,0,1,1,0,1
g803.t1,1,1,1,1,0,0,1,1,1,1
g804.t1,1,1,1,0,0,0,1,1,0,1
g805.t1,1,1,1,1,0,0,1,1,0,1
g806.t1,1,1,1,1,1,0,1,1,0,1
g807.t1,1,1,1,1,0,0,1,1,0,1
g808.t1,1,1,1,0,0,1,1,1,0,1
g809.t1,1,1,1,0,0,0,1,1,0,1
g810.t1,1,1,1,0,0,1,1,1,1,1
g811.t1,1,1,1,1,1,0,1,1,0,1
g812.t1,1,1,1,1,1,0,1,1,0,1
g813.t1,1,1,1,1,1,0,1,1,0,1
g814.t1,1,1,1,1,0,0,1,1,0,1
g815.t1,1,1,1,1,0,0,1,1,0,1
g816.t1,1,1,1,1,0,0,1,1,1,1
g817.t1,1,1,1,1,1,0,1,1,0,1
g818.t1,1,1,1,1,0,0,1,1,1,1
g819.t1,1,1,1,1,0,0,0,1,0,1
g820.t1,1,1,1,1,0,0,0,1,1,1
g821.t1,1,1,1,0,0,0,1,1,0,1
g822.t1,1,1,1,1,1,0,1,1,0,1
g823.t1,1,1,1,1,1,0,1,1,0,1
g824.t1,1,1,1,1,0,0,0,1,0,1
g825.t1,1,1,1,1,0,0,1,1,0,1
g826.t1,1,1,1,1,0,0,1,1,0,1
g827.t1,0,0,0,1,0,0,1,1,1,1
g828.t1,1,1,1,0,0,0,1,1,1,1
g829.t1,1,1,1,1,0,0,1,1,0,1
g830.t1,1,1,1,0,0,1,1,1,0,1
g831.t1,1,0,0,1,0,1,1,1,1,1
g832.t1,0,0,0,1,0,0,1,1,0,1
g833.t1,1,1,1,0,0,1,1,1,0,1
g834.t1,1,1,1,1,0,0,1,1,0,1
g835.t1,1,1,1,0,0,0,1,1,0,1
g836.t1,1,1,1,1,0,0,1,1,0,1
g837.t1,1,1,1,1,0,1,1,1,0,1
g838.t1,1,1,1,0,0,1,1,1,0,1
g839.t1,1,1,1,1,1,0,1,1,0,1
g840.t1,1,0,0,1,0,1,1,1,1,1
g841.t1,1,1,1,1,0,0,1,1,0,1
g842.t1,1,1,1,1,0,0,1,1,0,1
g843.t1,1,1,1,1,0,0,1,1,0,1
g844.t1,1,1,1,1,0,0,1,0,0,1
g845.t1,1,1,1,1,0,0,1,1,0,1
g846.t1,1,1,1,1,1,0,1,0,0,1
g847.t1,1,1,1,1,1,0,1,1,0,1
g848.t1,1,1,1,1,0,0,1,1,0,1
g849.t1,0,0,0,1,0,0,1,1,0,1
g850.t1,1,1,0,1,0,1,1,1,1,1
g851.t1,0,0,0,1,0,1,1,1,0,1
g852.t1,0,0,0,0,0,1,1,1,0,1
g853.t1,1,1,1,1,0,0,1,1,0,1
g854.t1,1,1,1,1,0,0,1,1,0,1
g855.t1,1,1,1,1,0,0,1,1,1,1
g856.t1,1,1,1,1,0,1,1,1,0,1
g857.t1,1,1,1,1,1,0,1,1,0,1
g858.t1,1,1,1,1,0,0,0,1,0,1
g859.t1,0,0,0,1,0,1,1,0,1,1
g860.t1,1,1,1,1,1,1,1,1,0,1
g861.t1,1,1,1,1,1,0,1,1,0,1
g862.t1,1,1,0,1,0,1,1,1,0,1
g863.t1,1,1,1,1,0,0,1,1,1,1
g864.t1,1,1,1,1,0,0,1,1,0,1
g865.t1,1,1,1,1,0,0,1,1,1,1
g866.t1,1,1,1,1,0,0,1,1,1,1
g867.t1,1,1,1,0,0,0,1,1,0,1
g868.t1,1,1,1,1,0,1,1,1,1,1
g869.t1,1,1,1,1,0,0,1,1,0,1
g870.t1,1,1,1,1,0,1,1,1,1,1
g871.t1,0,0,0,1,0,1,1,1,1,1
g872.t1,1,1,1,0,0,0,1,1,0,1
g873.t1,1,1,1,1,0,0,1,1,0,1
g874.t1,1,1,1,1,0,1,0,1,1,1
g875.t1,1,1,1,0,0,0,1,1,1,1
g876.t1,1,1,1,1,0,0,1,1,0,1
g877.t1,1,0,0,1,0,0,1,1,1,1
g878.t1,1,1,1,1,0,0,1,1,0,1
g879.t1,1,1,1,1,0,0,1,1,0,1
g880.t1,1,1,1,1,0,0,1,1,0,1
g881.t1,1,1,1,0,0,0,1,1,1,1
g882.t1,1,1,1,1,0,1,1,1,0,1
g883.t1,0,0,0,1,0,1,1,1,1,1
g884.t1,1,1,1,1,0,0,1,1,0,1
g885.t1,0,0,0,1,0,1,1,1,0,1
g886.t1,1,1,1,0,0,0,1,1,1,1
g887.t1,1,1,1,0,0,0,1,1,1,1
g888.t1,1,1,1,1,0,0,1,1,1,1
g889.t1,0,0,0,1,0,1,1,1,0,1
g890.t1,1,1,1,1,0,0,1,1,0,1
g891.t1,1,1,1,1,0,1,1,1,0,1
g892.t1,1,1,1,1,1,0,1,1,0,1
g893.t1,1,1,1,1,0,0,1,1,1,1
g894.t1,1,1,1,1,0,0,1,1,1,1
g895.t1,1,1,1,1,0,0,1,1,0,1
g896.t1,1,1,1,1,0,0,0,1,1,1
g897.t1,1,1,1,0,0,0,1,1,0,1
g898.t1,1,1,1,1,0,0,1,1,0,1
g899.t1,1,1,1,1,0,0,1,1,0,1
g900.t1,1,1,1,1,0,0,1,1,1,1
g901.t1,1,1,1,1,0,0,1,1,0,1
g902.t1,1,1,1,1,0,1,1,1,0,1
g903.t1,1,1,0,1,0,0,1,1,1,1
g904.t1,1,1,1,0,0,0,1,1,0,1
g905.t1,1,1,1,1,1,0,1,1,0,1
g906.t1,1,1,1,1,0,0,0,1,0,1
g907.t1,1,1,1,1,0,0,1,1,1,1
g908.t1,1,1,0,1,0,0,1,1,0,1
g909.t1,1,1,1,0,0,0,1,1,1,1
g910.t1,0,0,0,1,0,0,1,1,1,1
g911.t1,0,0,0,1,0,1,1,1,1,1
g912.t1,1,1,1,1,0,0,1,1,1,1
g913.t1,1,1,0,1,0,1,1,1,1,1
g914.t1,1,1,1,0,0,0,1,1,0,1
g915.t1,1,1,1,1,0,1,1,1,1,1
g916.t1,1,1,0,0,1,0,1,1,0,1
g917.t1,1,1,1,1,0,0,1,1,1,1
g918.t1,1,1,1,1,0,0,1,1,1,1
g919.t1,0,0,0,0,0,1,1,1,0,1
g920.t1,1,1,1,1,0,0,1,1,0,1
g921.t1,1,1,1,1,0,0,1,1,1,1
g922.t1,1,1,1,0,0,0,1,1,0,1
g923.t1,1,1,1,1,0,0,1,1,0,1
g924.t1,1,1,1,1,0,0,1,1,0,1
g925.t1,1,1,1,1,0,0,1,1,0,1
g926.t1,1,1,1,1,0,0,1,1,1,1
g927.t1,1,1,1,1,0,0,1,1,0,1
g928.t1,1,1,0,0,0,0,1,1,0,1
g929.t1,1,1,1,1,0,0,1,1,0,1
g930.t1,1,1,0,1,0,0,1,1,1,1
g931.t1,1,1,1,1,1,0,1,1,0,1
g932.t1,1,1,1,0,0,0,1,1,1,1
g933.t1,1,1,1,0,0,0,1,1,0,1
g934.t1,1,1,1,0,0,0,1,1,1,1
g935.t1,0,0,0,1,0,0,1,1,1,1
g936.t1,1,1,1,0,0,0,1,1,0,1
g937.t1,0,0,0,1,0,1,1,1,1,1
g938.t1,1,1,1,1,0,0,1,1,0,1
g939.t1,1,1,1,1,0,0,1,1,0,1
g940.t1,0,0,0,1,1,1,1,1,0,1
g941.t1,1,0,0,1,0,1,1,1,0,1
g942.t1,1,1,1,1,0,1,1,1,0,1
g943.t1,1,1,1,0,0,0,1,1,0,1
g944.t1,1,1,1,1,0,0,1,1,1,1
g945.t1,1,1,1,0,0,0,1,1,0,1
g946.t1,1,1,1,1,0,0,1,1,0,1
g947.t1,1,1,1,1,0,1,1,1,1,1
g948.t1,1,1,1,1,0,1,1,1,0,1
g949.t1,1,1,1,0,0,1,1,1,0,1
g950.t1,1,1,1,0,0,0,1,1,0,1
g951.t1,1,1,1,1,0,0,1,1,0,1
g952.t1,1,1,1,1,0,0,1,1,0,1
g953.t1,1,1,1,1,0,0,1,1,1,1
g954.t1,1,1,1,1,0,0,1,1,0,1
g955.t1,1,1,1,1,0,0,1,1,1,1
g956.t1,1,1,1,1,1,0,1,0,0,1
g957.t1,1,1,1,1,0,0,1,1,0,1
g958.t1,1,1,1,1,1,0,1,1,0,1
g959.t1,1,1,1,1,0,0,1,1,0,1
g960.t1,0,0,0,1,0,0,1,1,1,1
g961.t1,1,1,1,1,0,0,1,1,0,1
g962.t1,0,0,0,1,0,0,1,1,1,1
g963.t1,1,1,1,1,1,0,1,1,0,1
g964.t1,1,1,1,1,1,0,1,1,0,1
g965.t1,1,1,1,1,0,0,1,1,1,1
g966.t1,1,1,1,0,0,1,1,1,0,1
g967.t1,1,0,0,0,0,1,1,1,1,1
g968.t1,1,1,1,0,0,0,1,1,0,1
g969.t1,1,1,1,1,0,0,1,1,0,1
g970.t1,1,1,1,1,0,0,1,1,1,1
g971.t1,1,1,1,1,0,0,1,1,1,1
g972.t1,1,0,0,1,0,0,1,1,1,1
g973.t1,0,0,0,1,0,1,1,1,0,1
g974.t1,1,1,1,1,0,0,1,1,1,1
g975.t1,1,1,1,1,0,0,1,1,1,1
g976.t1,1,1,1,1,0,0,1,1,0,1
g977.t1,1,1,1,1,0,0,1,1,1,1
g978.t1,0,0,0,1,0,0,1,1,1,1
g979.t1,1,1,1,1,0,0,1,1,0,1
g980.t1,1,0,0,1,0,0,1,1,1,1
g981.t1,1,1,1,1,1,0,1,1,0,1
g982.t1,1,1,1,1,0,1,1,1,1,1
g983.t1,1,1,1,1,0,0,1,1,0,1
g984.t1,1,1,1,1,0,0,1,1,1,1
g985.t1,1,1,1,1,0,0,1,1,1,1
g986.t1,1,1,1,1,0,0,1,1,0,1
g987.t1,0,0,0,1,0,1,1,1,1,1
g988.t1,1,1,1,1,0,0,1,1,0,1
g989.t1,1,1,1,0,0,0,1,1,0,1
g990.t1,1,1,1,0,0,0,1,1,0,1
g991.t1,1,1,1,1,1,0,1,1,0,1
g992.t1,1,1,1,1,0,0,1,1,1,1
g993.t1,1,1,1,0,0,0,1,1,0,1
g994.t1,1,1,1,1,0,0,1,1,1,1
g995.t1,0,0,0,1,0,0,1,1,0,1
g996.t1,1,1,1,1,0,0,1,1,1,1
g997.t1,1,1,1,1,0,0,0,1,0,1
g998.t1,0,0,0,1,0,0,1,1,1,1
g999.t1,1,1,1,0,0,1,1,1,0,1
g1000.t1,1,1,1,1,0,1,1,1,0,1
g1001.t1,1,1,1,1,0,0,1,1,0,1
g1002.t1,1,1,1,1,0,0,1,1,1,1
g1003.t1,1,1,1,0,0,0,1,1,0,1
g1004.t1,1,1,1,1,0,0,1,1,0,1
g1005.t1,1,1,1,1,0,0,1,0,0,1
g1006.t1,1,1,1,1,0,1,1,1,0,1
g1007.t1,1,1,1,1,0,0,1,1,1,1
g1008.t1,1,1,1,0,0,0,1,1,0,1
g1009.t1,1,1,1,1,0,0,1,1,0,1
g1010.t1,0,0,0,1,0,1,1,1,1,1
g1011.t1,1,1,1,1,0,0,1,1,1,1
g1012.t1,0,0,0,1,0,1,1,1,1,1
g1013.t1,1,1,1,1,0,0,1,1,0,1
g1014.t1,1,1,0,1,0,0,1,1,1,1
g1015.t1,0,0,0,1,0,0,1,1,1,1
g1016.t1,0,0,0,1,0,0,1,1,1,1
g1017.t1,1,1,1,1,0,0,1,1,0,1
g1018.t1,1,1,1,1,0,0,1,1,1,1
g1019.t1,1,1,1,1,0,0,1,1,0,1
g1020.t1,1,1,1,0,0,0,1,1,1,1
g1021.t1,1,1,1,0,0,1,1,1,0,1
g1022.t1,1,1,1,0,0,0,1,1,0,1
g1023.t1,1,1,0,1,0,0,1,1,1,1
g1024.t1,1,1,1,1,1,1,1,1,1,1
g1025.t1,1,1,1,1,0,1,1,1,0,1
g1026.t1,1,1,1,0,0,0,1,1,0,1
g1027.t1,0,0,0,1,0,0,1,1,1,1
g1028.t1,1,1,1,1,0,0,1,1,0,1
g1029.t1,1,1,1,0,0,0,1,0,0,1
g1030.t1,1,1,1,1,0,0,1,1,0,1
g1031.t1,1,0,0,1,0,0,1,1,1,1
g1032.t1,1,1,1,1,0,0,1,1,0,1
g1033.t1,1,1,1,1,0,1,1,1,1,1
g1034.t1,1,1,1,0,0,0,1,1,0,1
g1035.t1,1,1,1,1,0,0,1,1,1,1
g1036.t1,1,1,1,1,0,0,1,1,1,1
g1037.t1,1,1,1,0,0,0,1,1,0,1
g1038.t1,0,0,0,0,0,0,1,1,0,1
g1039.t1,0,0,0,0,1,0,1,1,1,1
g1040.t1,1,1,1,1,0,0,1,1,0,1
g1041.t1,1,1,1,0,0,0,1,1,1,1
g1042.t1,1,0,0,1,0,1,1,1,1,1
g1043.t1,1,1,1,1,0,0,1,1,0,1
g1044.t1,1,0,0,1,0,1,0,1,1,1
g1045.t1,1,1,1,0,0,0,1,1,1,1
g1046.t1,0,0,0,1,0,0,1,1,1,1
g1047.t1,1,1,1,1,0,0,1,1,0,1
g1048.t1,0,0,0,1,0,1,1,1,1,1
g1049.t1,1,1,1,1,0,0,1,1,0,1
g1050.t1,1,1,1,0,0,0,1,1,1,1
g1051.t1,1,1,1,1,0,0,1,1,1,1
g1052.t1,1,1,1,1,0,0,1,1,0,1
g1053.t1,1,1,1,1,0,0,1,1,0,1
g1054.t1,1,1,1,1,0,0,1,1,1,1
g1055.t1,1,1,1,1,0,0,1,1,0,1
g1056.t1,1,1,1,1,0,0,1,1,1,1
g1057.t1,0,0,0,1,0,0,1,1,1,1
g1058.t1,1,1,1,0,0,0,1,1,0,1
g1059.t1,1,1,1,1,0,1,1,1,1,1
g1060.t1,1,1,1,1,0,0,1,1,0,1
g1061.t1,1,1,1,1,0,0,1,0,0,1
g1062.t1,1,1,1,1,0,0,1,1,0,1
g1063.t1,1,1,1,0,0,0,1,1,1,1
